timestamp,x,y,label,session_id
1694326183.7628672,1089,330,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.7703063,1061,320,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.7789207,1034,310,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.7859154,993,299,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.7929094,979,295,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8004744,962,289,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8083866,951,286,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8162165,948,285,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.823523,943,284,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8304982,941,283,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8387742,940,282,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8456864,939,281,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.853695,938,281,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8609338,937,281,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8683245,936,280,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8843377,935,280,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.887826,934,280,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.8928194,934,279,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.9364922,933,279,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.9435074,929,278,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.9511652,919,277,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.9580345,909,275,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.9660978,897,274,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.9730825,882,272,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.9806018,867,269,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.9886165,857,269,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326183.9956014,844,268,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.003617,837,267,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.010601,829,266,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.017795,826,266,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.0258276,824,266,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.0328293,822,266,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.0408342,820,265,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.0478277,818,265,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.0558276,818,265,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.0628426,817,265,path,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.1707177,809,177,end,4c08e087-67ab-45b2-8d0e-10a74515df2d
1694326184.325867,817,265,start,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.3268535,817,266,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.333082,820,270,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.3410683,822,274,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.3480604,823,278,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.3554707,824,282,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.363483,825,285,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.3704834,825,291,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.3780086,825,295,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.3860087,825,300,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.3930087,821,306,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.401009,813,315,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4083815,806,321,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.415398,788,336,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.423451,753,361,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4304483,733,378,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4384356,710,397,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.44543,668,437,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4534485,644,463,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4604318,622,489,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4684534,604,511,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4754488,588,529,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4824886,568,552,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4905932,562,559,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.4975522,553,571,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.5055373,547,578,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.512581,541,584,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.5205903,535,589,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.5285618,530,594,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.535591,525,598,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.5435932,519,603,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.5505855,514,607,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.5579557,508,610,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.5659707,505,614,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.5731056,500,616,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.580657,495,619,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.587754,491,621,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.595686,486,624,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6027594,484,624,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6112883,479,626,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6184373,473,627,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.626307,471,627,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6333609,466,627,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6413982,460,628,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.648441,458,628,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6563516,453,629,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6635945,445,630,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6705604,442,630,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6781757,431,633,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6862705,420,635,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.6932647,408,639,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.7011538,396,642,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.7081866,385,645,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.7151895,382,646,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.723344,372,650,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.7303574,370,652,path,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326184.8689895,362,564,end,3f78dc3c-def9-48e7-8b3d-92f13446cee7
1694326185.0232263,370,652,start,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0242553,371,652,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0312178,374,653,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.038226,378,653,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0452106,385,653,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0532176,392,654,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0602136,401,654,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0683107,412,656,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0752914,425,656,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0829637,442,655,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0900986,454,653,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.0981727,469,648,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1061604,487,640,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1131327,497,631,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1201751,507,620,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1281247,512,600,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1361954,515,572,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1430266,517,552,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1510258,517,512,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1580904,516,473,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1661544,514,435,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1731796,510,396,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1808262,509,355,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1959016,505,313,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.1968415,505,291,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.2037692,505,253,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.2108624,505,239,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.2188082,506,227,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.225864,507,220,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.2328596,509,215,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.2403252,511,211,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.2483168,512,208,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.2562196,513,206,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.2633336,514,205,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.270803,514,204,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.2785177,514,204,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.3614051,514,203,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.362407,514,202,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.368466,515,194,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.3754787,515,187,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.3831158,515,180,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.3911355,515,173,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.3981943,515,168,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4060616,514,161,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4130616,513,154,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.421062,511,148,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4280617,510,141,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4361076,509,134,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4431136,508,126,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4511087,507,117,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4581509,506,111,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.465196,504,105,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4731877,504,102,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4808753,503,101,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.4879334,503,100,path,546264b1-3320-484e-88ee-f26576c606ff
1694326185.541934,495,12,end,546264b1-3320-484e-88ee-f26576c606ff
1694326185.661196,503,100,start,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.661196,503,101,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.6682072,503,103,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.67627,503,105,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.6829627,504,109,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.690965,504,111,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.6979725,505,116,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.706074,506,120,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.7128336,507,125,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.720835,510,132,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.7278323,512,136,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.7358315,517,145,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.7427347,525,156,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.750858,531,164,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.7578404,549,179,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.7659128,577,199,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.7729216,603,216,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.780611,654,242,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.787623,698,262,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.7956169,778,295,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.803298,829,313,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.810337,914,346,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.8183167,1001,380,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.8253186,1061,405,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.8334744,1149,440,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.8408568,1231,476,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.8478596,1280,498,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.8559191,1350,532,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.8631508,1402,557,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.8711817,1450,580,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.8784053,1495,606,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.88649,1541,632,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.892648,1562,644,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9007154,1594,663,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9080548,1611,676,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9163122,1622,684,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9227793,1629,690,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.930383,1637,697,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9377997,1642,702,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9465654,1644,703,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9535635,1647,707,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.960587,1649,707,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9677513,1652,709,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9764674,1653,710,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9837115,1656,710,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9907522,1659,711,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326185.9988017,1662,712,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.0058827,1673,714,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.013004,1676,714,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.021003,1684,716,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.0277479,1696,719,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.0438545,1710,723,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.050693,1725,726,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.0577123,1744,732,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.0657415,1758,736,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.072753,1767,738,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.0812767,1774,742,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.0886388,1775,744,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.0957434,1776,744,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.1036155,1776,745,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.1113043,1776,746,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.1177468,1776,748,path,45a668fd-7eae-44e8-8616-809435e70ce0
1694326186.1257133,1775,750,path,45a668fd-7eae-44e8-8616-809435e70ce0
