timestamp,x,y,label,session_id
1694326352.3032403,883,290,start,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3032403,883,297,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.304236,871,392,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3082325,836,590,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3082325,835,599,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.315249,834,606,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3232498,834,610,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3302486,834,615,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3382316,834,619,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3462415,834,620,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.353239,834,621,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3607862,834,624,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3678002,834,624,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.375788,834,625,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3828006,834,627,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3907835,833,629,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.3978007,833,631,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.405786,832,634,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.4127848,831,637,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.4207895,831,640,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.4281034,830,643,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.4359956,829,646,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.442993,828,649,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.4510212,828,652,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.458644,827,655,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.4656708,827,655,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.4733026,827,658,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.4813015,826,661,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.488604,826,662,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.4956062,825,666,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
1694326352.503604,825,672,path,3ae8a28b-00b5-4559-9d66-9ecd39e77cd7
