timestamp,x,y,label,session_id
1694350907.3278685,957,369,start,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.328875,957,369,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.3423638,958,370,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.3503566,958,370,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.3583777,958,371,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.365375,958,373,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.3728878,958,373,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.3800063,958,375,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.3878987,958,375,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.3958876,958,376,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.402901,958,376,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.4100306,958,377,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.4178867,958,378,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.425369,958,381,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.4333723,957,383,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.4401944,957,384,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.448692,956,385,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.4556885,955,387,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.4630027,955,387,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.4700522,954,388,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.477413,954,389,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.4852884,953,389,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.4927511,952,390,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.6573467,952,391,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.6573467,954,392,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.6657023,965,402,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.6724591,983,420,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.6801622,1000,434,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.6871662,1021,453,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.6952844,1057,488,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7022834,1087,519,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7104073,1121,551,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7178476,1176,602,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.725451,1226,644,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7327397,1304,700,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7402072,1375,750,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7472038,1445,794,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.754881,1538,844,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7628982,1610,877,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7699914,1678,902,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7776036,1748,924,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7850056,1799,937,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.7925596,1842,947,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.8005965,1877,954,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.808002,1908,959,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.8150914,1924,962,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.8228967,1927,964,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.8301945,1924,965,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.8382876,1919,965,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.8761148,1919,965,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.8834186,1919,965,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.8905044,1917,966,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.8977687,1914,966,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.9058585,1912,967,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.9128711,1911,967,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.920268,1911,967,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350907.9731998,1911,967,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.0180566,1911,967,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.0250552,1911,967,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.0330582,1911,965,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.040433,1911,963,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.0478315,1912,961,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.0557866,1912,957,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.0627913,1912,953,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.070638,1912,952,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.078667,1911,950,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.0851367,1911,949,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.0935504,1910,948,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1002598,1909,948,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.107877,1909,948,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1159275,1908,947,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1228273,1908,947,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1302812,1906,946,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1380365,1906,946,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.146054,1905,945,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1527686,1904,945,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1605148,1904,945,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1684506,1903,945,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1836014,1903,945,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.190191,1903,944,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.1979978,1902,944,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.2049344,1901,943,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.2129939,1900,942,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.2201002,1899,942,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.2276707,1896,940,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.235801,1895,940,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.2429512,1894,939,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.2502763,1893,938,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.257843,1892,938,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.2892783,1892,938,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.2952769,1892,937,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.3027425,1891,937,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.310797,1891,937,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.3178828,1889,937,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.325209,1889,936,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.332209,1888,936,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.3403466,1887,935,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.34834,1887,935,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.3553374,1885,935,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.36335,1883,934,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.370352,1883,933,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.3778803,1881,933,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.3853316,1879,931,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.3922212,1877,931,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.4002512,1874,930,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.4081342,1872,928,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.4152489,1869,928,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.4223225,1867,928,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.4302738,1867,928,path,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.4453952,1859,840,end,bc2aa4cc-b7d8-4da5-ac44-a3933144e4a4
1694350908.5428035,1866,928,start,e9b21bc3-f417-405f-ae34-17aaa1b91908
1694350908.5437846,1865,928,path,e9b21bc3-f417-405f-ae34-17aaa1b91908
1694350908.5507898,1860,928,path,e9b21bc3-f417-405f-ae34-17aaa1b91908
1694350908.558225,1858,928,path,e9b21bc3-f417-405f-ae34-17aaa1b91908
1694350908.5658796,1851,928,path,e9b21bc3-f417-405f-ae34-17aaa1b91908
1694350908.5731256,1840,927,path,e9b21bc3-f417-405f-ae34-17aaa1b91908
1694350908.5802577,1830,925,path,e9b21bc3-f417-405f-ae34-17aaa1b91908
1694350908.5879722,1813,922,path,e9b21bc3-f417-405f-ae34-17aaa1b91908
1694350908.5960717,1786,915,path,e9b21bc3-f417-405f-ae34-17aaa1b91908
